tam_entrada, resultado, tempo_usuario, tempo_sistema
7039, 138, 4.5818490, 0.0000000
7040, 138, 4.5309740, 0.0000000
7041, 138, 4.2513400, 0.0000010
7042, 138, 4.5094460, 0.0000000
7043, 138, 4.4743910, 0.0000000
7044, 138, 4.2013450, 0.0000000
7045, 138, 4.1562530, 0.0000000
7046, 138, 4.4422920, 0.0000000
7047, 138, 4.1726080, 0.0000000
7048, 138, 4.4167300, 0.0000000
7049, 138, 4.3837510, 0.0000000
7050, 138, 4.4584850, 0.0000000
7051, 138, 4.7621370, 0.0000000
7052, 138, 4.4542780, 0.0000000
7053, 138, 4.1848870, 0.0000000
7054, 138, 4.4545340, 0.0000000
7055, 138, 4.2556430, 0.0000000
7056, 138, 4.1901220, 0.0000000
7057, 138, 4.1823550, 0.0000000
7058, 138, 4.0656450, 0.0000000
7059, 138, 4.0928840, 0.0000000
7060, 138, 4.4277270, 0.0000000
7061, 138, 4.4962730, 0.0000000
7062, 138, 4.2817550, 0.0000000
7063, 138, 4.1882290, 0.0039980
7064, 138, 4.2289880, 0.0000000
7065, 138, 4.1506290, 0.0000000
7066, 139, 4.6294590, 0.0000000
7067, 139, 4.5154730, 0.0000000
7068, 139, 4.2809640, 0.0000000
7069, 139, 4.2469220, 0.0000000
7070, 139, 4.2392680, 0.0000000
7071, 139, 4.2311490, 0.0000000
7072, 139, 4.2324060, 0.0000000
7073, 139, 4.8847380, 0.0000000
7074, 139, 4.4934230, 0.0000000
7075, 139, 4.1879840, 0.0039990
7076, 139, 4.9098960, 0.0040000
7077, 139, 4.4451410, 0.0000000
7078, 139, 4.3827680, 0.0000010
7079, 139, 4.9000470, 0.0000000
7080, 139, 4.5437470, 0.0000000
7081, 139, 4.4095940, 0.0000000
7082, 139, 4.1309430, 0.0000000
7083, 139, 4.1370040, 0.0000000
7084, 139, 4.5069620, 0.0000000
7085, 139, 4.2513460, 0.0000000
7086, 139, 4.1270090, 0.0000000
7087, 139, 4.4766540, 0.0000000
7088, 139, 4.3216630, 0.0000000
7089, 139, 4.3731610, 0.0000000
7090, 139, 5.3341860, 0.0000000
7091, 139, 4.2820470, 0.0000000
7092, 139, 4.2331260, 0.0000000
7093, 139, 4.2018420, 0.0000000
7094, 139, 4.2272220, 0.0000000
7095, 139, 4.1137450, 0.0000000
7096, 139, 4.2314860, 0.0000010
7097, 139, 4.3212700, 0.0000000
7098, 139, 4.7345700, 0.0039990
7099, 139, 4.4125970, 0.0000000
7100, 139, 4.3336940, 0.0000000
7101, 139, 4.2277190, 0.0000000
7102, 139, 4.2347090, 0.0000000
7103, 139, 4.1958250, 0.0000000
7104, 139, 4.2791810, 0.0000000
7105, 139, 4.5106530, 0.0000000
7106, 139, 4.1378450, 0.0000000
7107, 139, 4.2216510, 0.0000000
7108, 139, 4.1276620, 0.0000000
7109, 139, 4.2389950, 0.0000000
7110, 139, 4.1768050, 0.0000000
7111, 139, 4.1809840, 0.0000000
7112, 139, 4.1437760, 0.0000000
7113, 139, 4.1712480, 0.0000000
7114, 139, 4.1328550, 0.0000000
7115, 139, 4.2314990, 0.0000000
7116, 139, 4.2496500, 0.0000000
7117, 139, 4.2715100, 0.0000000
7118, 139, 4.5576870, 0.0000000
7119, 139, 4.2528250, 0.0000000
7120, 139, 4.1975970, 0.0000000
7121, 139, 4.2049720, 0.0000000
7122, 139, 4.2349460, 0.0000000
7123, 139, 4.2132710, 0.0000000
7124, 139, 4.2058180, 0.0079990
7125, 139, 4.4331640, 0.0039990
7126, 139, 4.4437540, 0.0000000
7127, 139, 4.3231500, 0.0000010
7128, 139, 4.3350380, 0.0000000
7129, 139, 4.3597640, 0.0000000
7130, 139, 4.5288670, 0.0000000
7131, 139, 4.2776720, 0.0000000
7132, 139, 4.1577490, 0.0000000
7133, 139, 4.2630360, 0.0000000
7134, 139, 4.9630930, 0.0000000
7135, 139, 4.3339020, 0.0000000
7136, 139, 4.5454460, 0.0000000
7137, 139, 4.3285330, 0.0000000
7138, 139, 4.2561180, 0.0000000
7139, 139, 4.4507870, 0.0000010
7140, 139, 4.2865280, 0.0000000
7141, 139, 5.1443510, 0.0000000
7142, 139, 4.6073400, 0.0000000
7143, 139, 4.6914350, 0.0000000
7144, 139, 5.2623840, 0.0000000
7145, 139, 4.2850010, 0.0000000
7146, 139, 4.4970950, 0.0000000
7147, 139, 4.6758760, 0.0000000
7148, 139, 4.8891240, 0.0000000
7149, 139, 4.9586140, 0.0000000
7150, 139, 4.7022270, 0.0000000
7151, 139, 4.7969600, 0.0000000
7152, 139, 4.5609500, 0.0000000
7153, 139, 4.5794410, 0.0000000
7154, 139, 4.3863110, 0.0000000
7155, 139, 4.2413120, 0.0000000
7156, 139, 4.3131380, 0.0000000
7157, 139, 4.2190530, 0.0000000
7158, 139, 4.2953580, 0.0000000
7159, 139, 4.4654860, 0.0000000
7160, 139, 4.4348440, 0.0000000
7161, 139, 4.3303320, 0.0000000
7162, 139, 4.5464060, 0.0000000
7163, 139, 4.7910540, 0.0000000
7164, 139, 4.8687230, 0.0000000
7165, 139, 4.6890150, 0.0000000
7166, 139, 4.6248180, 0.0000000
7167, 139, 4.7243350, 0.0000000
7168, 139, 4.5340120, 0.0000000
7169, 139, 4.3267650, 0.0000000
7170, 139, 4.3457410, 0.0000000
7171, 139, 4.2592850, 0.0000000
7172, 139, 4.2605830, 0.0000000
7173, 139, 4.3937220, 0.0039790
7174, 139, 4.9298920, 0.0000000
7175, 139, 4.3963950, 0.0000000
7176, 139, 4.2489260, 0.0000000
7177, 139, 4.7096260, 0.0000000
7178, 139, 4.2870910, 0.0000000
7179, 139, 4.3572530, 0.0000010
7180, 139, 4.5876750, 0.0000000
7181, 139, 4.3064250, 0.0000000
7182, 139, 4.1819500, 0.0000000
7183, 139, 4.1747340, 0.0000000
7184, 139, 4.3494530, 0.0000000
7185, 139, 4.4731090, 0.0000000
7186, 139, 4.5844660, 0.0000000
7187, 139, 4.2213660, 0.0000000
7188, 139, 4.4209740, 0.0000000
7189, 139, 4.9493280, 0.0639900
7190, 139, 4.6433850, 0.0000000
7191, 139, 4.3756030, 0.0000000
7192, 139, 4.2487000, 0.0000000
7193, 139, 4.2677230, 0.0000000
7194, 139, 4.7343740, 0.0000000
7195, 139, 5.1132760, 0.0000000
7196, 139, 5.0708510, 0.0000000
7197, 139, 4.9781510, 0.0000000
7198, 139, 4.7239430, 0.0000000
7199, 139, 4.5573410, 0.0000000
7200, 139, 4.3125230, 0.0000000
7201, 139, 4.3415110, 0.0000000
7202, 139, 4.7357240, 0.0000000
7203, 139, 4.4085460, 0.0000000
7204, 139, 4.3487630, 0.0000000
7205, 139, 4.2341360, 0.0000000
7206, 139, 4.2385260, 0.0000000
7207, 139, 4.3801820, 0.0000000
7208, 139, 4.2834260, 0.0000000
7209, 139, 4.3995360, 0.0000000
7210, 139, 4.4397840, 0.0000000
7211, 139, 5.2115410, 0.0000000
7212, 140, 4.5010600, 0.0039990
7213, 140, 4.3037960, 0.0000000
7214, 140, 4.6886310, 0.0000000
7215, 140, 4.9033190, 0.0000000
7216, 140, 5.2293200, 0.0000000
7217, 140, 5.1686420, 0.0000000
7218, 140, 4.8883950, 0.0000000
7219, 140, 4.3791620, 0.0000000
7220, 140, 4.5283580, 0.0000000
7221, 140, 4.3887750, 0.0000000
7222, 140, 4.5568740, 0.0000000
7223, 140, 5.3311230, 0.0000000
7224, 140, 4.7489340, 0.0000000
7225, 140, 4.8473850, 0.0000000
7226, 140, 5.0824690, 0.0000000
7227, 140, 4.8368020, 0.0000000
7228, 140, 4.6042380, 0.0000000
7229, 140, 4.3190170, 0.0000000
7230, 140, 4.2977210, 0.0039990
7231, 140, 4.5359230, 0.0000000
7232, 140, 4.3990970, 0.0000000
7233, 140, 4.8548850, 0.0000000
7234, 140, 5.2274120, 0.0000000
7235, 140, 4.6076050, 0.0000000
7236, 140, 4.3930120, 0.0000000
7237, 140, 4.4038030, 0.0000000
7238, 140, 4.6567450, 0.0000000
7239, 140, 5.1283020, 0.0000000
7240, 140, 4.9040730, 0.0000000
7241, 140, 4.3050620, 0.0000000
7242, 140, 4.3762280, 0.0000000
7243, 140, 4.7353750, 0.0000000
7244, 140, 4.5979910, 0.0000000
7245, 140, 4.4334530, 0.0000000
7246, 140, 4.7510110, 0.0000000
7247, 140, 5.0864850, 0.0000000
7248, 140, 4.3004450, 0.0000000
7249, 140, 4.3295350, 0.0000000
7250, 140, 4.6303610, 0.0000000
7251, 140, 4.3582310, 0.0000000
7252, 140, 4.5594620, 0.0000000
7253, 140, 4.3613710, 0.0039980
7254, 140, 4.3870040, 0.0000000
7255, 140, 4.4831480, 0.0000000
7256, 140, 4.8726790, 0.0000000
7257, 140, 5.5203620, 0.0000000
7258, 140, 4.9505700, 0.0000000
7259, 140, 4.4339030, 0.0000000
7260, 140, 4.5594390, 0.0000000
7261, 140, 4.4422660, 0.0000000
7262, 140, 4.6972810, 0.0000000
7263, 140, 4.6134680, 0.0000000
7264, 140, 4.4654460, 0.0000000
7265, 140, 4.4892070, 0.0000000
7266, 140, 4.4692010, 0.0000000
7267, 140, 4.6550440, 0.0000000
7268, 140, 4.9115650, 0.0000000
7269, 140, 4.8217040, 0.0000000
7270, 140, 4.6044080, 0.0000000
7271, 140, 4.5167460, 0.0000010
7272, 140, 4.4677030, 0.0000000
7273, 140, 4.6287040, 0.0000000
7274, 140, 4.6871790, 0.0000000
7275, 140, 4.5127420, 0.0000000
7276, 140, 4.6956580, 0.0000000
7277, 140, 4.7801740, 0.0000000
7278, 140, 4.9164600, 0.0000000
7279, 140, 4.6190000, 0.0000000
7280, 140, 4.6473060, 0.0000000
7281, 140, 4.5738730, 0.0000000
7282, 140, 4.4473430, 0.0000000
7283, 140, 4.4465740, 0.0000000
7284, 140, 4.7209210, 0.0000000
7285, 140, 4.7664240, 0.0000000
7286, 140, 4.6386070, 0.0000000
7287, 140, 4.5876540, 0.0000000
7288, 140, 4.8383850, 0.0000000
7289, 140, 4.8994230, 0.0000000
7290, 140, 4.7087060, 0.0000000
7291, 140, 4.7660860, 0.0000000
7292, 140, 4.9602310, 0.0000000
7293, 140, 4.5356170, 0.0000000
7294, 140, 4.7853090, 0.0000000
7295, 140, 4.7376800, 0.0000000
7296, 140, 5.0239340, 0.0000000
7297, 140, 5.0628710, 0.0000000
7298, 140, 4.8528670, 0.0000000
7299, 140, 4.9254590, 0.0000000
7300, 140, 4.7938240, 0.0000000
7301, 140, 4.9075100, 0.0000000
7302, 140, 4.5607960, 0.0000000
7303, 140, 4.5935350, 0.0000000
7304, 140, 4.5770620, 0.0000000
7305, 140, 4.9031270, 0.0000000
7306, 140, 4.7812010, 0.0039990
7307, 140, 4.9596930, 0.0000000
7308, 140, 4.7810920, 0.0000000
7309, 140, 4.8990390, 0.0000000
7310, 140, 5.0915540, 0.0000000
7311, 140, 5.0325100, 0.0000000
7312, 140, 4.7086720, 0.0000000
7313, 140, 4.6931840, 0.0000000
7314, 140, 4.6915130, 0.0000000
7315, 140, 5.1620190, 0.0000000
7316, 140, 5.6350670, 0.0000000
7317, 140, 4.8692580, 0.0000000
7318, 140, 4.7940930, 0.0000000
7319, 140, 4.8280180, 0.0000000
7320, 140, 5.0324560, 0.0000000
7321, 140, 5.2768810, 0.0000000
7322, 140, 5.0261450, 0.0000000
7323, 140, 5.0832890, 0.0000000
7324, 140, 4.9513300, 0.0000000
7325, 140, 4.4621350, 0.0000000
7326, 140, 4.4149890, 0.0000000
7327, 140, 4.4294760, 0.0000000
7328, 140, 4.4066660, 0.0000000
7329, 140, 4.5114740, 0.0039980
7330, 140, 4.7925660, 0.0000000
7331, 140, 4.4334820, 0.0000000
7332, 140, 4.4102150, 0.0000000
7333, 141, 4.4275290, 0.0000000
7334, 141, 4.5627930, 0.0000000
7335, 141, 5.1119660, 0.0000000
7336, 141, 4.4138210, 0.0000000
7337, 141, 4.4207790, 0.0000000
7338, 141, 4.3911980, 0.0000000
7339, 141, 4.4092340, 0.0000000
7340, 141, 4.7101580, 0.0000000
7341, 141, 5.0985900, 0.0000000
7342, 141, 5.1391400, 0.0000000
7343, 141, 4.5757540, 0.0000000
7344, 141, 4.4337220, 0.0000000
7345, 141, 4.3725850, 0.0000000
7346, 141, 4.4029160, 0.0000000
7347, 141, 4.4254900, 0.0000000
7348, 141, 4.6777600, 0.0000000
7349, 141, 4.7618230, 0.0000000
7350, 141, 4.4395300, 0.0000000
7351, 141, 4.4404110, 0.0000000
7352, 141, 4.4499100, 0.0000010
7353, 141, 4.4677250, 0.0000000
7354, 141, 4.4889200, 0.0000000
7355, 141, 4.4469790, 0.0000000
7356, 141, 4.4323230, 0.0000000
7357, 141, 4.5194300, 0.0000000
7358, 141, 4.4841610, 0.0000000
7359, 141, 4.6378930, 0.0000000
7360, 141, 4.6421160, 0.0000000
7361, 141, 4.4168580, 0.0000000
7362, 141, 4.4542520, 0.0000000
7363, 141, 4.4632220, 0.0000000
7364, 141, 4.5269640, 0.0000000
7365, 141, 4.4879520, 0.0000000
7366, 141, 4.5866170, 0.0000000
7367, 141, 4.8247430, 0.0000000
7368, 141, 4.4868620, 0.0000000
7369, 141, 4.4757820, 0.0000000
7370, 141, 4.4722970, 0.0000000
7371, 141, 4.5201520, 0.0000000
7372, 141, 4.4809150, 0.0000000
7373, 141, 4.8865880, 0.0000000
7374, 141, 4.7072200, 0.0000000
7375, 141, 4.6320900, 0.0000000
7376, 141, 4.6412390, 0.0000000
7377, 141, 4.4875820, 0.0000000
7378, 141, 4.4400800, 0.0000000
7379, 141, 4.5162750, 0.0000000
7380, 141, 4.7163280, 0.0000000
7381, 141, 4.7359680, 0.0000000
7382, 141, 4.5770460, 0.0000000
7383, 141, 4.7439750, 0.0000000
7384, 141, 4.5280110, 0.0000000
7385, 141, 4.4661870, 0.0000000
7386, 141, 4.4826060, 0.0000000
7387, 141, 4.5071490, 0.0000000
7388, 141, 4.4816670, 0.0000000
7389, 141, 4.5928500, 0.0000000
7390, 141, 4.8487910, 0.0000000
7391, 141, 4.4509400, 0.0000000
7392, 141, 4.4946130, 0.0000000
7393, 141, 4.5752240, 0.0039990
7394, 141, 4.4666390, 0.0000010
7395, 141, 4.4964310, 0.0000000
7396, 141, 4.5216560, 0.0000000
7397, 141, 4.8973190, 0.0000000
7398, 141, 4.6119280, 0.0000000
7399, 141, 4.6315240, 0.0000000
7400, 141, 4.7126600, 0.0000000
7401, 141, 4.5357430, 0.0000000
7402, 141, 4.5156190, 0.0000000
7403, 141, 4.6580050, 0.0000000
7404, 141, 4.5539850, 0.0000000
7405, 141, 4.6641980, 0.0000000
7406, 141, 5.0233970, 0.0000000
7407, 141, 4.7006110, 0.0000000
7408, 141, 4.7189900, 0.0119970
7409, 141, 4.5603740, 0.0000000
7410, 141, 4.6933820, 0.0000000
7411, 141, 4.4595280, 0.0000000
7412, 141, 4.6776610, 0.0000000
7413, 141, 4.6719330, 0.0000010
7414, 141, 4.7070880, 0.0000000
7415, 141, 4.7181200, 0.0000000
7416, 141, 4.7469370, 0.0000000
7417, 141, 4.5672060, 0.0000000
7418, 141, 4.6451860, 0.0000000
7419, 141, 4.4768650, 0.0000000
7420, 141, 4.4737010, 0.0000000
7421, 141, 4.4809290, 0.0000000
7422, 141, 4.4677890, 0.0000000
7423, 141, 4.4683130, 0.0000000
7424, 141, 4.4671360, 0.0000000
7425, 141, 4.4898340, 0.0000000
7426, 141, 4.4719790, 0.0000000
7427, 141, 4.4683960, 0.0000000
7428, 141, 4.4678280, 0.0000000
7429, 141, 4.4706750, 0.0000000
7430, 141, 4.4701760, 0.0000000
7431, 141, 4.4718470, 0.0000000
7432, 141, 4.4809270, 0.0000000
7433, 141, 4.4949420, 0.0000000
7434, 141, 4.4887620, 0.0000000
7435, 141, 4.4883380, 0.0000000
7436, 141, 4.4957070, 0.0000000
7437, 141, 4.4913770, 0.0000000
7438, 141, 4.4875920, 0.0000000
7439, 141, 4.4903870, 0.0000000
7440, 141, 4.4956320, 0.0000000
7441, 141, 4.4838600, 0.0000000
7442, 141, 4.4852250, 0.0000000
7443, 141, 4.4983370, 0.0000000
7444, 141, 4.4908160, 0.0000000
7445, 141, 4.4989640, 0.0000010
7446, 141, 4.4964270, 0.0000000
7447, 141, 4.4906470, 0.0000000
7448, 141, 4.5014770, 0.0000000
7449, 141, 4.4978950, 0.0000000
7450, 141, 4.5172990, 0.0000000
7451, 141, 4.5002230, 0.0000000
7452, 141, 4.5196590, 0.0000000
7453, 141, 4.5009980, 0.0000000
7454, 141, 4.4983880, 0.0000000
7455, 141, 4.4997100, 0.0000000
7456, 141, 4.5045970, 0.0000000
7457, 141, 4.5083690, 0.0000000
7458, 141, 4.5280780, 0.0000000
7459, 141, 4.5140900, 0.0000000
7460, 141, 4.5057790, 0.0000000
7461, 141, 4.5091160, 0.0000000
7462, 141, 4.5128460, 0.0000000
7463, 141, 4.5135840, 0.0000000
7464, 141, 4.5431290, 0.0000000
7465, 141, 4.5319960, 0.0000000
7466, 141, 4.5222220, 0.0000000
7467, 141, 4.5156600, 0.0000000
7468, 141, 4.5219950, 0.0000000
7469, 141, 4.5179160, 0.0000000
7470, 141, 4.5197570, 0.0000000
7471, 141, 4.5181200, 0.0000000
7472, 141, 4.5248950, 0.0000000
7473, 141, 4.5410050, 0.0000000
7474, 141, 4.5326690, 0.0000000
7475, 141, 4.5261820, 0.0000010
7476, 141, 4.5374870, 0.0000000
7477, 141, 4.5257790, 0.0000000
7478, 141, 4.5329890, 0.0000000
7479, 141, 4.5406790, 0.0000000
7480, 141, 4.5319900, 0.0000000
7481, 141, 4.5771350, 0.0000000
7482, 141, 4.5421320, 0.0000000
7483, 141, 4.5345160, 0.0039990
7484, 141, 4.5394690, 0.0000000
7485, 141, 4.5502800, 0.0000000
7486, 141, 4.5527150, 0.0000000
7487, 141, 4.5426110, 0.0000000
7488, 141, 4.5498950, 0.0000000
7489, 141, 4.5456300, 0.0000010
7490, 141, 4.5411060, 0.0000000
7491, 141, 4.5458840, 0.0000000
7492, 141, 4.5597000, 0.0000000
7493, 141, 4.7107930, 0.0000000
7494, 141, 4.5743460, 0.0000000
7495, 141, 4.5545640, 0.0000000
7496, 141, 4.5559130, 0.0000000
7497, 141, 4.5507970, 0.0000000
7498, 141, 4.5724830, 0.0000000
7499, 141, 4.5564130, 0.0000000
7500, 141, 4.7635810, 0.0000000
7501, 141, 6.1601560, 0.0039990
7502, 141, 6.6252200, 0.0119970
7503, 141, 5.7654900, 0.0000000
7504, 141, 5.6458900, 0.0000000
7505, 141, 5.6425740, 0.0000000
7506, 141, 5.6779080, 0.0000000
7507, 141, 5.7648270, 0.0000000
7508, 142, 5.7515980, 0.0000000
7509, 142, 5.9771620, 0.0000000
7510, 142, 6.2177840, 0.0000000
7511, 142, 5.6713070, 0.0000010
7512, 142, 6.2664190, 0.0000000
7513, 142, 6.1115220, 0.0000000
7514, 142, 5.4141620, 0.0000000
7515, 142, 5.4446270, 0.0000000
7516, 142, 6.6016470, 0.0000000
7517, 142, 5.5990180, 0.0000000
7518, 142, 6.0239640, 0.0000000
7519, 142, 5.6775160, 0.0000000
7520, 142, 5.2087740, 0.0039990
7521, 142, 5.4270380, 0.0000000
7522, 142, 5.2879530, 0.0000000
7523, 142, 5.2334400, 0.0000000
7524, 142, 5.8405420, 0.0000000
7525, 142, 5.3164520, 0.0000000
7526, 142, 5.3438020, 0.0000000
7527, 142, 5.4399810, 0.0000000
7528, 142, 5.3685450, 0.0000000
7529, 142, 5.3573230, 0.0000000
7530, 142, 5.4189050, 0.0000000
7531, 142, 5.3782260, 0.0000000
7532, 142, 5.4920570, 0.0000000
7533, 142, 5.3864450, 0.0000000
7534, 142, 5.3161560, 0.0000000
7535, 142, 5.4172740, 0.0000000
7536, 142, 5.8080300, 0.0000000
7537, 142, 5.4092300, 0.0000000
7538, 142, 5.4402370, 0.0000000
7539, 142, 5.5649370, 0.0000000
7540, 142, 5.4854450, 0.0000000
7541, 142, 5.6537440, 0.0000000
7542, 142, 5.6851680, 0.0039990
7543, 142, 5.3803570, 0.0000000
7544, 142, 5.3355440, 0.0040000
7545, 142, 5.1907070, 0.0000000
7546, 142, 5.3588060, 0.0000000
7547, 142, 5.2597420, 0.0000000
7548, 142, 5.3142810, 0.0000000
7549, 142, 5.4755930, 0.0000000
7550, 142, 5.4583670, 0.0000000
7551, 142, 5.2714750, 0.0000000
7552, 142, 5.3552740, 0.0039990
7553, 142, 5.2653350, 0.0000010
7554, 142, 5.3492710, 0.0000000
7555, 142, 5.4673550, 0.0000000
7556, 142, 5.3424800, 0.0000000
7557, 142, 5.4072540, 0.0079970
7558, 142, 5.3140060, 0.0040000
7559, 142, 5.3690760, 0.0000000
7560, 142, 5.2632830, 0.0000000
7561, 142, 5.4378760, 0.0000000
7562, 142, 5.2660010, 0.0000000
7563, 142, 5.2360720, 0.0000000
7564, 142, 5.5562270, 0.0000000
7565, 142, 5.9830660, 0.0000000
7566, 142, 6.0819680, 0.0039990
7567, 142, 5.2091820, 0.0000010
7568, 142, 5.2475120, 0.0000000
7569, 142, 5.4838700, 0.0039990
7570, 142, 5.3215330, 0.0000000
7571, 142, 5.3939150, 0.0000000
7572, 142, 5.5327270, 0.0000000
7573, 142, 5.4607880, 0.0040000
7574, 142, 5.4576280, 0.0000000
7575, 142, 5.2866390, 0.0039990
7576, 142, 5.4456690, 0.0039990
7577, 142, 5.2489660, 0.0039990
7578, 142, 5.4149860, 0.0000010
7579, 142, 5.4359790, 0.0000000
7580, 142, 5.5670930, 0.0000000
7581, 142, 5.5164860, 0.0000000
7582, 142, 5.3692400, 0.0000000
7583, 142, 5.6024210, 0.0000000
7584, 142, 5.3980280, 0.0000000
7585, 142, 5.5131470, 0.0000000
7586, 142, 5.4303950, 0.0000000
7587, 142, 5.3654660, 0.0000000
7588, 142, 5.7519510, 0.0000000
7589, 143, 5.4043250, 0.0000000
7590, 143, 5.4016920, 0.0000000
7591, 143, 5.4914340, 0.0000000
7592, 143, 5.4815350, 0.0000000
7593, 143, 5.4656030, 0.0000000
7594, 143, 5.5152430, 0.0000000
7595, 143, 5.4270960, 0.0000000
7596, 143, 5.3900190, 0.0000000
7597, 143, 5.5289810, 0.0000000
7598, 143, 5.4321850, 0.0000000
7599, 143, 5.4936430, 0.0000000
7600, 143, 5.6082620, 0.0000000
7601, 143, 5.4703580, 0.0000000
7602, 143, 5.5921000, 0.0000000
7603, 143, 5.3461490, 0.0000000
7604, 143, 5.5274320, 0.0000000
7605, 143, 5.5329410, 0.0000000
7606, 143, 5.5355130, 0.0000000
7607, 143, 5.6646390, 0.0000000
7608, 143, 5.4876100, 0.0000000
7609, 143, 5.4371430, 0.0000000
7610, 143, 5.7509010, 0.0000000
7611, 143, 5.4785130, 0.0000000
7612, 143, 5.2304230, 0.0000000
7613, 143, 4.8325270, 0.0000000
7614, 143, 4.7182790, 0.0000000
7615, 143, 4.7021390, 0.0000000
7616, 143, 4.7038890, 0.0000000
7617, 143, 4.6997780, 0.0000000
7618, 143, 4.7017280, 0.0000000
7619, 143, 4.7165450, 0.0000000
7620, 143, 4.7058550, 0.0000000
7621, 143, 4.7082630, 0.0000000
7622, 143, 4.7070760, 0.0000000
7623, 143, 4.7114160, 0.0000000
7624, 143, 4.7116240, 0.0000000
7625, 143, 4.7113300, 0.0000000
7626, 143, 4.7224880, 0.0000000
7627, 143, 4.7224380, 0.0000000
7628, 143, 4.7199600, 0.0000000
7629, 143, 4.7173540, 0.0000000
7630, 143, 4.7272500, 0.0000000
7631, 143, 4.7202460, 0.0000000
7632, 143, 4.7361740, 0.0000000
7633, 143, 4.7243140, 0.0000000
7634, 143, 4.7328510, 0.0000000
7635, 143, 4.7318210, 0.0000000
7636, 143, 4.7286670, 0.0000000
7637, 143, 4.7232870, 0.0000000
7638, 143, 4.7860820, 0.0000000
7639, 143, 4.7232610, 0.0000000
7640, 143, 4.7268580, 0.0000000
7641, 143, 4.7389470, 0.0000000
7642, 143, 4.7286190, 0.0000000
7643, 143, 4.7348540, 0.0000000
7644, 143, 4.7322080, 0.0000010
7645, 143, 4.7389620, 0.0000000
7646, 143, 4.7308800, 0.0000000
7647, 143, 4.7368390, 0.0000000
7648, 143, 4.7345130, 0.0000000
7649, 143, 4.7504880, 0.0000000
7650, 143, 4.7402960, 0.0000000
7651, 143, 4.7573580, 0.0000000
7652, 143, 4.7447800, 0.0000000
7653, 143, 4.7460140, 0.0000010
7654, 143, 4.7490550, 0.0000000
7655, 143, 4.7459960, 0.0000000
7656, 143, 4.7468710, 0.0000000
7657, 143, 4.7594400, 0.0000000
7658, 143, 4.7628780, 0.0000000
7659, 143, 4.7501790, 0.0000000
7660, 143, 4.7524290, 0.0000000
7661, 143, 4.7541350, 0.0000010
7662, 143, 4.7509840, 0.0000000
7663, 143, 4.7551790, 0.0000000
7664, 143, 4.7625150, 0.0000000
7665, 143, 4.7587500, 0.0000000
7666, 143, 4.7555780, 0.0000000
7667, 143, 4.7636360, 0.0000000
7668, 143, 4.7717190, 0.0000000
7669, 143, 4.7626740, 0.0000010
7670, 143, 4.7869460, 0.0000000
7671, 143, 4.7943830, 0.0000000
7672, 143, 4.7755220, 0.0000000
7673, 143, 4.7690570, 0.0000000
7674, 143, 4.7859410, 0.0000010
7675, 143, 4.7736540, 0.0000000
7676, 143, 4.7854420, 0.0000000
7677, 143, 4.8242860, 0.0000000
7678, 143, 4.7800940, 0.0000000
7679, 143, 4.7778470, 0.0000000
7680, 143, 4.7799540, 0.0000010
7681, 143, 4.7822130, 0.0000000
7682, 143, 4.7804480, 0.0000000
7683, 143, 4.7898320, 0.0039990
7684, 143, 4.7844280, 0.0000000
7685, 143, 4.7808090, 0.0000010
7686, 143, 4.7868530, 0.0000000
7687, 143, 4.7875050, 0.0000000
7688, 143, 4.7948630, 0.0000000
7689, 143, 5.0004640, 0.0000000
7690, 143, 4.8820430, 0.0000000
7691, 143, 4.7936870, 0.0000000
7692, 143, 5.9803780, 0.0039990
7693, 143, 5.1009990, 0.0000000
7694, 143, 5.1523710, 0.0000000
7695, 143, 4.8455150, 0.0000000
7696, 143, 4.9317950, 0.0000000
7697, 143, 4.8580110, 0.0000000
7698, 143, 5.2626100, 0.0000000
7699, 143, 5.1234280, 0.0000000
7700, 143, 5.0817750, 0.0039980
7701, 143, 4.9235510, 0.0000000
7702, 143, 5.4285440, 0.0040000
7703, 143, 4.9206910, 0.0000000
7704, 143, 4.9332170, 0.0000000
7705, 143, 4.8916570, 0.0000010
7706, 143, 4.8926460, 0.0039990
7707, 143, 4.9432860, 0.0040000
7708, 143, 4.9717190, 0.0040000
7709, 143, 4.9240330, 0.0039990
7710, 143, 5.3501980, 0.0040000
7711, 143, 5.0617560, 0.0079990
7712, 143, 5.1261400, 0.0000000
7713, 143, 5.1422050, 0.0000000
7714, 143, 5.0938490, 0.0000000
7715, 143, 5.1599460, 0.0000000
7716, 143, 5.1866320, 0.0000000
7717, 143, 5.2217250, 0.0039990
7718, 143, 5.2421690, 0.0000000
7719, 143, 5.1308990, 0.0000000
7720, 143, 5.0662770, 0.0039990
7721, 143, 5.1937690, 0.0000010
7722, 143, 5.2094910, 0.0000000
7723, 143, 5.0028300, 0.0000000
7724, 143, 5.1588400, 0.0000000
7725, 143, 5.0097030, 0.0000000
7726, 143, 5.0021650, 0.0000000
7727, 143, 5.1779880, 0.0000000
7728, 143, 5.1870940, 0.0000000
7729, 143, 4.9944520, 0.0000000
7730, 143, 5.2533230, 0.0000000
7731, 143, 5.1058530, 0.0000000
7732, 143, 5.1896190, 0.0039990
7733, 143, 5.0044970, 0.0000000
7734, 143, 5.3131340, 0.0000010
7735, 143, 5.6496780, 0.0000000
7736, 143, 4.9982540, 0.0000000
